genre,subgenre,prompt,tags,mv,pair_group
country,honky-tonk,"honky-tonk country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, celebratory atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, melancholic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, earthy atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, sentimental atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, defiant atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, nostalgic atmosphere, featuring storytelling vocals with lap steel and fingerpicked guitar","country, honky-tonk, classic",chirp-v5,country
